order_id,order_time,item_count,weather,zone_id,zone_name,rider_id,rider_name,distance_km,picking_minutes,delivery_minutes,is_peak,sla_met
1261,"2025-01-01 18:45:00",7,Normal,3,"Saibaba Colony",103,Karthikeyan,5.11,4,13,1,1
1262,"2025-01-01 10:37:00",1,Normal,4,Peelamedu,103,Karthikeyan,4.44,4,7,0,1
1263,"2025-01-01 20:38:00",2,Normal,6,Singanallur,102,Suresh,2.14,2,11,1,1
1264,"2025-01-01 13:34:00",5,Rain,1,Gandhipuram,102,Suresh,1.6,5,16,0,0
1265,"2025-01-01 07:27:00",1,Normal,6,Singanallur,105,Prakash,2.65,3,8,0,1
1266,"2025-01-01 10:52:00",3,Normal,7,Saravanampatti,104,Vignesh,1.82,3,9,0,1
1267,"2025-01-01 17:18:00",4,Normal,2,"RS Puram",110,Naveen,3.76,4,10,0,1
1268,"2025-01-01 06:32:00",2,Normal,6,Singanallur,105,Prakash,2.06,4,8,0,1
1269,"2025-01-01 12:46:00",3,Rain,4,Peelamedu,106,Manikandan,4.92,4,16,0,0
1270,"2025-01-01 20:53:00",6,Normal,2,"RS Puram",102,Suresh,2.58,5,11,1,1
1271,"2025-01-01 12:30:00",3,Normal,5,Ukkadam,109,Muthukumar,1.5,5,9,0,1
1272,"2025-01-01 18:52:00",2,Normal,1,Gandhipuram,105,Prakash,2.05,3,12,1,1
1273,"2025-01-01 13:52:00",7,Normal,1,Gandhipuram,101,"Arun Kumar",1.28,6,11,0,1
1274,"2025-01-01 11:46:00",6,Normal,6,Singanallur,101,"Arun Kumar",2.6,3,11,0,1
1275,"2025-01-01 18:22:00",6,Normal,8,"Avinashi Road",105,Prakash,4.97,4,13,1,1
1276,"2025-01-01 08:20:00",6,Normal,4,Peelamedu,102,Suresh,5.7,3,6,0,1
1277,"2025-01-01 20:50:00",6,Normal,5,Ukkadam,110,Naveen,4.99,3,9,1,1
1278,"2025-01-01 19:29:00",4,Normal,1,Gandhipuram,108,Senthil,4.36,5,12,1,1
1279,"2025-01-01 12:31:00",2,Normal,6,Singanallur,101,"Arun Kumar",2.27,2,14,0,1
1280,"2025-01-01 17:30:00",5,Normal,1,Gandhipuram,108,Senthil,2.48,5,10,0,1
1281,"2025-01-01 13:42:00",1,Normal,1,Gandhipuram,106,Manikandan,5.84,3,13,0,1
1282,"2025-01-01 15:25:00",2,Normal,7,Saravanampatti,109,Muthukumar,5.7,2,8,0,1
1283,"2025-01-01 08:23:00",7,Rain,2,"RS Puram",103,Karthikeyan,4.64,3,8,0,1
1284,"2025-01-01 21:42:00",2,Normal,1,Gandhipuram,105,Prakash,1.73,2,6,1,1
1285,"2025-01-01 06:26:00",6,Normal,2,"RS Puram",104,Vignesh,5.12,6,7,0,1
1286,"2025-01-01 08:00:00",8,Normal,5,Ukkadam,108,Senthil,4.37,4,6,0,1
1287,"2025-01-01 22:06:00",6,Normal,8,"Avinashi Road",104,Vignesh,3.01,6,10,1,1
1288,"2025-01-01 15:23:00",3,Normal,1,Gandhipuram,107,Ramesh,4.01,3,6,0,1
1289,"2025-01-01 20:34:00",5,Normal,1,Gandhipuram,104,Vignesh,4.01,5,12,1,1
1290,"2025-01-01 15:25:00",6,Normal,2,"RS Puram",107,Ramesh,3.75,5,7,0,1
1291,"2025-01-01 08:14:00",1,Normal,4,Peelamedu,107,Ramesh,5.57,5,7,0,1
1292,"2025-01-01 17:37:00",3,Rain,3,"Saibaba Colony",104,Vignesh,2.69,2,16,0,0
1293,"2025-01-01 17:57:00",6,Normal,8,"Avinashi Road",107,Ramesh,5.89,3,13,0,1
1294,"2025-01-01 09:17:00",3,Normal,3,"Saibaba Colony",106,Manikandan,2.98,3,5,0,1
1295,"2025-01-01 18:35:00",6,Rain,8,"Avinashi Road",102,Suresh,2.12,4,16,1,0
1296,"2025-01-01 15:32:00",5,Normal,8,"Avinashi Road",110,Naveen,5.5,6,8,0,1
1297,"2025-01-01 19:48:00",5,Normal,8,"Avinashi Road",102,Suresh,5.86,4,15,1,1
1298,"2025-01-01 17:25:00",3,Normal,7,Saravanampatti,103,Karthikeyan,1.58,4,16,0,0
1299,"2025-01-01 16:05:00",4,Normal,5,Ukkadam,103,Karthikeyan,5.58,5,7,0,1
1300,"2025-01-01 13:54:00",8,Rain,1,Gandhipuram,109,Muthukumar,1.95,7,12,0,1
1301,"2025-01-01 19:54:00",6,Normal,5,Ukkadam,101,"Arun Kumar",1.99,3,13,1,1
1302,"2025-01-01 11:33:00",5,Normal,3,"Saibaba Colony",103,Karthikeyan,5.68,5,10,0,1
1303,"2025-01-01 13:19:00",3,Normal,4,Peelamedu,109,Muthukumar,2.13,2,11,0,1
1304,"2025-01-01 13:32:00",1,Normal,4,Peelamedu,103,Karthikeyan,2.51,4,11,0,1
1305,"2025-01-01 11:38:00",8,Normal,1,Gandhipuram,106,Manikandan,3.16,5,13,0,1
1306,"2025-01-01 21:29:00",4,Normal,4,Peelamedu,105,Prakash,3.05,3,6,1,1
1307,"2025-01-01 17:21:00",4,Normal,8,"Avinashi Road",106,Manikandan,3.77,6,15,0,1
1308,"2025-01-01 18:45:00",5,Normal,5,Ukkadam,101,"Arun Kumar",4.69,3,10,1,1
1309,"2025-01-01 14:13:00",3,Normal,3,"Saibaba Colony",107,Ramesh,4.04,2,7,0,1
1310,"2025-01-01 10:40:00",6,Normal,2,"RS Puram",106,Manikandan,1.41,5,7,0,1
1311,"2025-01-01 18:53:00",4,Normal,7,Saravanampatti,109,Muthukumar,3.22,4,11,1,1
1312,"2025-01-01 07:06:00",5,Normal,5,Ukkadam,105,Prakash,5.16,3,6,0,1
1313,"2025-01-01 08:40:00",2,Normal,6,Singanallur,110,Naveen,5.78,5,9,0,1
1314,"2025-01-01 08:09:00",3,Normal,5,Ukkadam,104,Vignesh,3.61,4,6,0,1
1315,"2025-01-01 11:53:00",7,Normal,2,"RS Puram",105,Prakash,4.27,6,12,0,1
1316,"2025-01-01 06:55:00",1,Normal,1,Gandhipuram,109,Muthukumar,3.1,2,5,0,1
1317,"2025-01-01 08:13:00",2,Normal,3,"Saibaba Colony",108,Senthil,2.55,2,7,0,1
1318,"2025-01-01 20:03:00",4,Normal,1,Gandhipuram,110,Naveen,5.97,4,10,1,1
1319,"2025-01-01 08:54:00",3,Normal,6,Singanallur,102,Suresh,3.73,3,9,0,1
1320,"2025-01-01 09:39:00",2,Normal,2,"RS Puram",109,Muthukumar,4.47,3,7,0,1
1321,"2025-01-01 15:00:00",3,Normal,4,Peelamedu,109,Muthukumar,1.87,2,6,0,1
1322,"2025-01-01 11:38:00",1,Normal,5,Ukkadam,109,Muthukumar,2.98,4,10,0,1
1323,"2025-01-01 19:30:00",3,Normal,3,"Saibaba Colony",102,Suresh,2.89,2,10,1,1
1324,"2025-01-01 09:18:00",3,Normal,7,Saravanampatti,101,"Arun Kumar",3.02,4,8,0,1
1325,"2025-01-01 19:12:00",7,Normal,8,"Avinashi Road",107,Ramesh,3.85,5,17,1,0
1326,"2025-01-01 20:03:00",7,Normal,2,"RS Puram",105,Prakash,5.04,6,11,1,1
1327,"2025-01-01 08:05:00",7,Normal,1,Gandhipuram,102,Suresh,2.11,4,5,0,1
1328,"2025-01-01 17:41:00",2,Normal,6,Singanallur,103,Karthikeyan,1.7,2,14,0,1
1329,"2025-01-01 20:06:00",8,Normal,6,Singanallur,101,"Arun Kumar",4.67,4,12,1,1
1330,"2025-01-01 21:20:00",1,Normal,6,Singanallur,106,Manikandan,4.4,4,9,1,1
1331,"2025-01-01 13:10:00",1,Rain,7,Saravanampatti,110,Naveen,3.19,5,19,0,0
1332,"2025-01-01 06:08:00",7,Normal,2,"RS Puram",107,Ramesh,2.38,3,6,0,1
1333,"2025-01-01 13:38:00",4,Normal,3,"Saibaba Colony",109,Muthukumar,3.87,3,12,0,1
1334,"2025-01-01 13:34:00",4,Normal,6,Singanallur,102,Suresh,1.86,3,15,0,1
1335,"2025-01-01 18:17:00",2,Normal,7,Saravanampatti,107,Ramesh,4.16,4,17,1,0
1336,"2025-01-01 15:26:00",3,Normal,1,Gandhipuram,104,Vignesh,1.82,5,6,0,1
1337,"2025-01-01 08:01:00",4,Normal,1,Gandhipuram,103,Karthikeyan,5.4,5,5,0,1
1338,"2025-01-01 18:06:00",2,Normal,5,Ukkadam,106,Manikandan,3.32,5,11,1,1
1339,"2025-01-01 09:29:00",4,Normal,2,"RS Puram",105,Prakash,3.9,5,7,0,1
1340,"2025-01-01 16:05:00",5,Normal,3,"Saibaba Colony",109,Muthukumar,1.48,3,6,0,1
1341,"2025-01-01 14:29:00",4,Normal,6,Singanallur,105,Prakash,5.27,6,8,0,1
1342,"2025-01-01 13:13:00",1,Normal,5,Ukkadam,103,Karthikeyan,5.94,4,13,0,1
1343,"2025-01-01 10:03:00",2,Normal,5,Ukkadam,105,Prakash,4.41,5,5,0,1
1344,"2025-01-01 17:24:00",4,Rain,2,"RS Puram",106,Manikandan,3.16,6,15,0,1
1345,"2025-01-01 12:00:00",5,Normal,2,"RS Puram",104,Vignesh,2.47,5,12,0,1
1346,"2025-01-01 19:05:00",8,Normal,6,Singanallur,101,"Arun Kumar",1.9,6,16,1,0
1347,"2025-01-01 18:08:00",5,Normal,2,"RS Puram",110,Naveen,5.19,3,12,1,1
1348,"2025-01-01 21:56:00",6,Normal,2,"RS Puram",110,Naveen,4.06,5,5,1,1
1349,"2025-01-01 23:48:00",6,Rain,2,"RS Puram",102,Suresh,2.55,6,9,0,1
1350,"2025-01-01 19:43:00",4,Normal,2,"RS Puram",109,Muthukumar,5.69,6,10,1,1
1351,"2025-01-01 21:26:00",3,Rain,8,"Avinashi Road",104,Vignesh,4.31,4,10,1,1
1352,"2025-01-01 05:58:00",2,Normal,4,Peelamedu,107,Ramesh,3.86,3,6,0,1
1353,"2025-01-01 12:36:00",8,Rain,7,Saravanampatti,105,Prakash,2.46,5,20,0,0
1354,"2025-01-01 10:19:00",5,Normal,5,Ukkadam,107,Ramesh,5.7,5,6,0,1
1355,"2025-01-01 08:19:00",5,Normal,6,Singanallur,106,Manikandan,4.87,4,10,0,1
1356,"2025-01-01 12:58:00",5,Normal,2,"RS Puram",104,Vignesh,3.32,5,12,0,1
1357,"2025-01-01 15:42:00",1,Normal,2,"RS Puram",107,Ramesh,1.33,5,6,0,1
1358,"2025-01-01 19:39:00",1,Normal,4,Peelamedu,108,Senthil,3.73,5,10,1,1
1359,"2025-01-01 12:28:00",8,Normal,5,Ukkadam,107,Ramesh,2.24,7,13,0,1
1360,"2025-01-01 09:50:00",7,Rain,6,Singanallur,106,Manikandan,4.61,4,14,0,1
1361,"2025-01-01 20:11:00",7,Normal,2,"RS Puram",109,Muthukumar,1.54,4,11,1,1
1362,"2025-01-01 19:01:00",6,Rain,5,Ukkadam,107,Ramesh,2.69,5,13,1,1
1363,"2025-01-01 09:55:00",1,Normal,2,"RS Puram",110,Naveen,3.61,5,5,0,1
1364,"2025-01-01 13:30:00",2,Normal,8,"Avinashi Road",107,Ramesh,5.85,5,14,0,1
1365,"2025-01-01 19:15:00",7,Normal,7,Saravanampatti,105,Prakash,1.91,6,16,1,0
1366,"2025-01-01 12:35:00",2,Normal,5,Ukkadam,106,Manikandan,4.14,3,11,0,1
1367,"2025-01-01 22:08:00",4,Normal,8,"Avinashi Road",102,Suresh,3.5,4,7,1,1
1368,"2025-01-01 15:50:00",8,Rain,4,Peelamedu,110,Naveen,1.35,7,10,0,1
1369,"2025-01-01 11:54:00",7,Rain,3,"Saibaba Colony",104,Vignesh,5.54,6,14,0,1
1370,"2025-01-01 20:38:00",1,Normal,7,Saravanampatti,101,"Arun Kumar",2.41,3,18,1,0
1371,"2025-01-01 16:48:00",6,Rain,2,"RS Puram",101,"Arun Kumar",3.23,5,8,0,1
1372,"2025-01-01 22:12:00",6,Normal,6,Singanallur,106,Manikandan,4.45,4,9,1,1
1373,"2025-01-01 13:03:00",6,Normal,1,Gandhipuram,109,Muthukumar,1.39,5,13,0,1
1374,"2025-01-01 14:23:00",4,Rain,5,Ukkadam,101,"Arun Kumar",1.56,5,9,0,1
1375,"2025-01-01 09:15:00",7,Normal,3,"Saibaba Colony",105,Prakash,3.4,6,5,0,1
1376,"2025-01-01 21:05:00",3,Normal,5,Ukkadam,104,Vignesh,3.98,2,6,1,1
1377,"2025-01-01 11:44:00",5,Normal,8,"Avinashi Road",110,Naveen,2.14,6,16,0,0
1378,"2025-01-01 13:09:00",7,Normal,6,Singanallur,103,Karthikeyan,1.7,5,16,0,0
1379,"2025-01-01 17:34:00",3,Normal,1,Gandhipuram,102,Suresh,1.58,3,10,0,1
1380,"2025-01-01 19:52:00",7,Normal,3,"Saibaba Colony",102,Suresh,4.88,5,11,1,1
1381,"2025-01-01 20:46:00",8,Normal,3,"Saibaba Colony",109,Muthukumar,3.05,7,11,1,1
1382,"2025-01-01 06:57:00",5,Normal,5,Ukkadam,104,Vignesh,4.6,6,7,0,1
1383,"2025-01-01 11:42:00",3,Normal,4,Peelamedu,110,Naveen,1.38,5,10,0,1
1384,"2025-01-01 17:48:00",4,Normal,6,Singanallur,104,Vignesh,4.89,4,16,0,0
1385,"2025-01-01 13:03:00",8,Normal,2,"RS Puram",108,Senthil,4.43,6,10,0,1
1386,"2025-01-01 13:08:00",4,Normal,4,Peelamedu,101,"Arun Kumar",2.84,6,12,0,1
1387,"2025-01-01 10:54:00",1,Rain,4,Peelamedu,103,Karthikeyan,3.55,4,10,0,1
1388,"2025-01-01 17:31:00",1,Normal,7,Saravanampatti,108,Senthil,4.65,5,14,0,1
1389,"2025-01-01 17:54:00",4,Normal,7,Saravanampatti,101,"Arun Kumar",3.74,6,13,0,1
1390,"2025-01-01 12:15:00",3,Normal,7,Saravanampatti,104,Vignesh,2.08,3,14,0,1
1391,"2025-01-01 14:40:00",6,Normal,6,Singanallur,104,Vignesh,3.1,6,11,0,1
1392,"2025-01-01 17:23:00",6,Normal,3,"Saibaba Colony",101,"Arun Kumar",4.42,5,13,0,1
1393,"2025-01-01 14:04:00",6,Normal,6,Singanallur,102,Suresh,4.4,3,9,0,1
1394,"2025-01-01 05:48:00",5,Rain,3,"Saibaba Colony",106,Manikandan,2.74,3,10,0,1
1395,"2025-01-01 16:46:00",6,Normal,7,Saravanampatti,104,Vignesh,5.07,5,9,0,1
1396,"2025-01-01 13:30:00",8,Rain,3,"Saibaba Colony",106,Manikandan,4.01,6,15,0,1
1397,"2025-01-01 06:11:00",1,Normal,2,"RS Puram",105,Prakash,5.66,4,7,0,1
1398,"2025-01-01 13:33:00",5,Normal,3,"Saibaba Colony",108,Senthil,3.29,4,14,0,1
1399,"2025-01-01 23:02:00",1,Rain,8,"Avinashi Road",110,Naveen,5.31,5,12,0,1
1400,"2025-01-01 15:18:00",5,Normal,3,"Saibaba Colony",109,Muthukumar,4.05,4,7,0,1
1401,"2025-01-01 09:21:00",3,Normal,8,"Avinashi Road",106,Manikandan,2.58,5,11,0,1
1402,"2025-01-01 10:55:00",6,Rain,2,"RS Puram",105,Prakash,1.41,3,9,0,1
1403,"2025-01-01 12:27:00",1,Rain,6,Singanallur,106,Manikandan,2.06,5,18,0,0
1404,"2025-01-01 10:22:00",2,Normal,1,Gandhipuram,107,Ramesh,5.74,2,7,0,1
1405,"2025-01-01 19:03:00",3,Normal,7,Saravanampatti,108,Senthil,4.51,5,13,1,1
1406,"2025-01-01 19:34:00",1,Normal,8,"Avinashi Road",102,Suresh,5.14,4,14,1,1
1407,"2025-01-01 20:37:00",4,Normal,6,Singanallur,104,Vignesh,1.97,3,14,1,1
1408,"2025-01-01 16:44:00",1,Rain,5,Ukkadam,104,Vignesh,5.42,4,11,0,1
1409,"2025-01-02 09:41:00",8,Normal,8,"Avinashi Road",106,Manikandan,1.42,5,8,0,1
1410,"2025-01-02 19:09:00",3,Normal,7,Saravanampatti,102,Suresh,2.82,4,13,1,1
1411,"2025-01-02 12:13:00",2,Normal,7,Saravanampatti,105,Prakash,5.24,5,13,0,1
1412,"2025-01-02 12:25:00",1,Normal,5,Ukkadam,101,"Arun Kumar",2.47,2,13,0,1
1413,"2025-01-02 19:00:00",3,Normal,8,"Avinashi Road",106,Manikandan,3.99,2,12,1,1
1414,"2025-01-02 16:54:00",5,Normal,4,Peelamedu,103,Karthikeyan,2.5,4,6,0,1
1415,"2025-01-02 10:12:00",5,Rain,4,Peelamedu,110,Naveen,5.77,5,9,0,1
1416,"2025-01-02 12:10:00",5,Normal,8,"Avinashi Road",103,Karthikeyan,1.54,3,16,0,0
1417,"2025-01-02 08:00:00",2,Normal,6,Singanallur,105,Prakash,4.73,2,8,0,1
1418,"2025-01-02 09:18:00",8,Rain,8,"Avinashi Road",101,"Arun Kumar",4,7,10,0,1
1419,"2025-01-02 22:16:00",1,Normal,1,Gandhipuram,108,Senthil,5.36,2,7,1,1
1420,"2025-01-02 12:39:00",7,Normal,2,"RS Puram",106,Manikandan,5.73,5,11,0,1
1421,"2025-01-02 09:42:00",3,Normal,3,"Saibaba Colony",102,Suresh,5.66,3,6,0,1
1422,"2025-01-02 14:47:00",5,Normal,3,"Saibaba Colony",102,Suresh,2.41,4,6,0,1
1423,"2025-01-02 19:57:00",1,Normal,4,Peelamedu,104,Vignesh,1.73,2,9,1,1
1424,"2025-01-02 13:11:00",5,Normal,4,Peelamedu,106,Manikandan,4.05,4,10,0,1
1425,"2025-01-02 19:08:00",5,Normal,8,"Avinashi Road",106,Manikandan,5.12,6,15,1,1
1426,"2025-01-02 12:01:00",2,Normal,1,Gandhipuram,106,Manikandan,5.95,5,13,0,1
1427,"2025-01-02 18:49:00",5,Normal,1,Gandhipuram,109,Muthukumar,1.28,5,12,1,1
1428,"2025-01-02 23:40:00",2,Normal,6,Singanallur,103,Karthikeyan,3.97,4,8,0,1
1429,"2025-01-02 20:15:00",8,Rain,2,"RS Puram",104,Vignesh,4.27,4,14,1,1
1430,"2025-01-02 11:12:00",2,Normal,5,Ukkadam,109,Muthukumar,5.64,4,10,0,1
1431,"2025-01-02 20:49:00",6,Normal,7,Saravanampatti,106,Manikandan,4.33,6,14,1,1
1432,"2025-01-02 05:11:00",8,Rain,4,Peelamedu,102,Suresh,4.23,5,9,0,1
1433,"2025-01-02 16:58:00",4,Normal,2,"RS Puram",103,Karthikeyan,2.7,4,7,0,1
1434,"2025-01-02 08:26:00",7,Rain,1,Gandhipuram,105,Prakash,5.57,3,10,0,1
1435,"2025-01-02 05:05:00",8,Normal,8,"Avinashi Road",105,Prakash,2.66,4,8,0,1
1436,"2025-01-02 21:02:00",5,Normal,5,Ukkadam,102,Suresh,1.98,5,7,1,1
1437,"2025-01-02 13:59:00",2,Normal,2,"RS Puram",104,Vignesh,1.47,2,12,0,1
1438,"2025-01-02 19:10:00",3,Normal,2,"RS Puram",106,Manikandan,4.26,4,12,1,1
1439,"2025-01-02 12:14:00",1,Normal,4,Peelamedu,107,Ramesh,1.56,5,10,0,1
1440,"2025-01-02 19:01:00",5,Normal,2,"RS Puram",106,Manikandan,5.98,5,14,1,1
1441,"2025-01-02 11:22:00",5,Normal,1,Gandhipuram,109,Muthukumar,2.33,6,10,0,1
1442,"2025-01-02 13:09:00",8,Normal,6,Singanallur,102,Suresh,3.37,7,14,0,1
1443,"2025-01-02 08:55:00",3,Normal,3,"Saibaba Colony",104,Vignesh,3.47,4,5,0,1
1444,"2025-01-02 18:07:00",8,Normal,7,Saravanampatti,103,Karthikeyan,3.22,4,16,1,0
1445,"2025-01-02 11:42:00",7,Normal,2,"RS Puram",102,Suresh,3.66,5,12,0,1
1446,"2025-01-02 21:37:00",4,Normal,3,"Saibaba Colony",108,Senthil,4.37,3,5,1,1
1447,"2025-01-02 17:54:00",4,Normal,5,Ukkadam,106,Manikandan,5.66,6,11,0,1
1448,"2025-01-02 11:30:00",1,Normal,3,"Saibaba Colony",104,Vignesh,4.29,3,10,0,1
1449,"2025-01-02 21:21:00",1,Normal,4,Peelamedu,102,Suresh,4.12,2,5,1,1
1450,"2025-01-02 17:06:00",4,Normal,8,"Avinashi Road",110,Naveen,1.23,5,12,0,1
1451,"2025-01-02 05:00:00",4,Normal,6,Singanallur,105,Prakash,2.72,4,10,0,1
1452,"2025-01-02 12:54:00",6,Normal,6,Singanallur,108,Senthil,4.29,3,14,0,1
1453,"2025-01-02 22:27:00",6,Normal,1,Gandhipuram,101,"Arun Kumar",5.28,4,5,1,1
1454,"2025-01-02 13:09:00",4,Normal,7,Saravanampatti,110,Naveen,5.92,6,12,0,1
1455,"2025-01-02 17:19:00",2,Rain,3,"Saibaba Colony",101,"Arun Kumar",4.47,2,15,0,1
1456,"2025-01-02 22:14:00",3,Rain,1,Gandhipuram,107,Ramesh,3.7,4,8,1,1
1457,"2025-01-02 23:17:00",8,Rain,2,"RS Puram",104,Vignesh,2.29,7,9,0,1
1458,"2025-01-02 12:31:00",4,Normal,7,Saravanampatti,108,Senthil,1.35,6,14,0,1
1459,"2025-01-02 06:48:00",4,Normal,5,Ukkadam,110,Naveen,1.37,3,5,0,1
1460,"2025-01-02 23:27:00",7,Normal,2,"RS Puram",107,Ramesh,1.57,4,7,0,1
1461,"2025-01-02 11:19:00",2,Normal,4,Peelamedu,104,Vignesh,1.51,4,10,0,1
1462,"2025-01-02 14:41:00",3,Normal,3,"Saibaba Colony",102,Suresh,5.87,4,7,0,1
1463,"2025-01-02 11:12:00",7,Normal,5,Ukkadam,105,Prakash,1.64,5,11,0,1
1464,"2025-01-02 15:47:00",6,Normal,6,Singanallur,108,Senthil,3.29,3,10,0,1
1465,"2025-01-02 17:35:00",1,Normal,2,"RS Puram",106,Manikandan,2.31,5,12,0,1
1466,"2025-01-02 06:32:00",2,Normal,3,"Saibaba Colony",101,"Arun Kumar",5.56,2,7,0,1
1467,"2025-01-02 12:55:00",4,Normal,4,Peelamedu,109,Muthukumar,2.23,6,10,0,1
1468,"2025-01-02 11:21:00",1,Normal,8,"Avinashi Road",104,Vignesh,2.38,4,17,0,0
1469,"2025-01-02 12:07:00",8,Normal,3,"Saibaba Colony",108,Senthil,2.91,5,13,0,1
1470,"2025-01-02 10:23:00",3,Rain,3,"Saibaba Colony",106,Manikandan,4.64,3,8,0,1
1471,"2025-01-02 07:54:00",6,Normal,1,Gandhipuram,107,Ramesh,2.39,3,6,0,1
1472,"2025-01-02 17:24:00",4,Normal,2,"RS Puram",106,Manikandan,4.25,3,13,0,1
1473,"2025-01-02 20:33:00",4,Normal,7,Saravanampatti,106,Manikandan,2.4,4,15,1,1
1474,"2025-01-02 12:37:00",8,Normal,2,"RS Puram",102,Suresh,2.19,5,14,0,1
1475,"2025-01-02 07:27:00",6,Normal,5,Ukkadam,103,Karthikeyan,1.4,6,6,0,1
1476,"2025-01-02 14:27:00",2,Rain,5,Ukkadam,108,Senthil,5.88,5,10,0,1
1477,"2025-01-02 18:35:00",5,Normal,5,Ukkadam,105,Prakash,3.45,4,12,1,1
1478,"2025-01-02 09:09:00",6,Normal,7,Saravanampatti,102,Suresh,5.23,6,9,0,1
1479,"2025-01-02 07:44:00",6,Rain,7,Saravanampatti,108,Senthil,4.67,5,11,0,1
1480,"2025-01-02 13:09:00",2,Normal,1,Gandhipuram,102,Suresh,4.85,2,13,0,1
1481,"2025-01-02 20:35:00",7,Normal,3,"Saibaba Colony",108,Senthil,2.55,3,11,1,1
1482,"2025-01-02 23:06:00",6,Normal,8,"Avinashi Road",107,Ramesh,5.02,3,8,0,1
1483,"2025-01-02 17:42:00",6,Normal,8,"Avinashi Road",106,Manikandan,4.01,4,14,0,1
1484,"2025-01-02 14:27:00",4,Normal,4,Peelamedu,102,Suresh,3.92,6,7,0,1
1485,"2025-01-02 06:36:00",1,Normal,7,Saravanampatti,106,Manikandan,3.12,5,10,0,1
1486,"2025-01-02 23:33:00",4,Rain,8,"Avinashi Road",105,Prakash,3.76,4,11,0,1
1487,"2025-01-02 21:05:00",4,Normal,4,Peelamedu,108,Senthil,3.94,6,5,1,1
1488,"2025-01-02 13:44:00",4,Normal,7,Saravanampatti,105,Prakash,2.24,5,15,0,1
1489,"2025-01-02 12:37:00",2,Normal,1,Gandhipuram,106,Manikandan,5.16,2,12,0,1
1490,"2025-01-02 12:43:00",4,Normal,1,Gandhipuram,104,Vignesh,5.35,5,11,0,1
1491,"2025-01-02 09:03:00",7,Normal,6,Singanallur,104,Vignesh,4.36,5,9,0,1
1492,"2025-01-02 05:29:00",1,Normal,7,Saravanampatti,108,Senthil,1.58,3,8,0,1
1493,"2025-01-02 13:00:00",6,Normal,3,"Saibaba Colony",109,Muthukumar,4.37,5,12,0,1
1494,"2025-01-02 13:42:00",3,Normal,5,Ukkadam,106,Manikandan,2.86,5,12,0,1
1495,"2025-01-02 06:59:00",8,Normal,7,Saravanampatti,101,"Arun Kumar",4.11,7,10,0,1
1496,"2025-01-02 23:05:00",6,Normal,8,"Avinashi Road",102,Suresh,4.7,5,10,0,1
1497,"2025-01-02 16:45:00",8,Normal,5,Ukkadam,110,Naveen,1.21,6,5,0,1
1498,"2025-01-02 19:37:00",7,Normal,3,"Saibaba Colony",101,"Arun Kumar",4.32,3,13,1,1
1499,"2025-01-02 13:48:00",4,Normal,8,"Avinashi Road",101,"Arun Kumar",3.04,6,13,0,1
1500,"2025-01-02 15:43:00",5,Rain,8,"Avinashi Road",107,Ramesh,2.3,3,12,0,1
1501,"2025-01-02 11:38:00",7,Rain,2,"RS Puram",110,Naveen,1.94,5,17,0,0
1502,"2025-01-02 17:45:00",8,Normal,2,"RS Puram",105,Prakash,3.31,7,12,0,1
1503,"2025-01-02 15:27:00",1,Rain,3,"Saibaba Colony",110,Naveen,3.3,4,8,0,1
1504,"2025-01-02 05:35:00",8,Normal,1,Gandhipuram,107,Ramesh,4.34,7,7,0,1
1505,"2025-01-02 17:09:00",7,Normal,7,Saravanampatti,109,Muthukumar,4.12,5,14,0,1
1506,"2025-01-02 13:51:00",8,Normal,8,"Avinashi Road",104,Vignesh,3.13,5,14,0,1
1507,"2025-01-02 16:27:00",5,Normal,6,Singanallur,104,Vignesh,5.45,6,9,0,1
1508,"2025-01-02 11:35:00",5,Normal,8,"Avinashi Road",108,Senthil,4.88,5,15,0,1
1509,"2025-01-02 10:31:00",1,Normal,4,Peelamedu,104,Vignesh,4.53,3,5,0,1
1510,"2025-01-02 09:36:00",5,Normal,6,Singanallur,104,Vignesh,2.52,3,9,0,1
1511,"2025-01-02 12:23:00",1,Rain,2,"RS Puram",102,Suresh,5.92,4,14,0,1
1512,"2025-01-02 14:29:00",1,Normal,4,Peelamedu,103,Karthikeyan,5.59,3,5,0,1
1513,"2025-01-02 23:21:00",3,Normal,7,Saravanampatti,105,Prakash,5.49,5,8,0,1
1514,"2025-01-02 18:05:00",6,Normal,6,Singanallur,108,Senthil,2.51,6,14,1,1
1515,"2025-01-02 20:23:00",2,Normal,6,Singanallur,110,Naveen,3.27,3,13,1,1
1516,"2025-01-02 06:05:00",4,Normal,8,"Avinashi Road",101,"Arun Kumar",4.46,3,8,0,1
1517,"2025-01-02 23:38:00",8,Normal,6,Singanallur,101,"Arun Kumar",4.33,7,7,0,1
1518,"2025-01-02 12:50:00",3,Normal,7,Saravanampatti,108,Senthil,5.81,4,14,0,1
1519,"2025-01-02 15:30:00",5,Rain,4,Peelamedu,104,Vignesh,1.63,5,9,0,1
1520,"2025-01-02 09:47:00",7,Normal,3,"Saibaba Colony",102,Suresh,4.91,6,6,0,1
1521,"2025-01-02 18:55:00",7,Normal,3,"Saibaba Colony",110,Naveen,4.84,5,13,1,1
1522,"2025-01-02 13:33:00",7,Normal,5,Ukkadam,101,"Arun Kumar",4.48,3,10,0,1
1523,"2025-01-02 19:49:00",4,Rain,2,"RS Puram",107,Ramesh,5.03,6,13,1,1
